person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_11670,Z_C2,2025-03-15 19:29:41,2025-03-15 19:30:04,23,M,adult,2025-03-15,19
P_11670,Z_N2,2025-03-15 19:30:14,2025-03-15 19:30:59,45,M,adult,2025-03-15,19
P_11670,Z_E1,2025-03-15 19:31:07,2025-03-15 19:31:31,24,M,adult,2025-03-15,19
P_11670,Z_E2,2025-03-15 19:33:48,2025-03-15 19:33:59,11,M,adult,2025-03-15,19
P_11670,Z_C2,2025-03-15 19:34:51,2025-03-15 19:35:43,24,M,adult,2025-03-15,19
P_11670,Z_C3,2025-03-15 19:36:18,2025-03-15 19:37:03,45,M,adult,2025-03-15,19
P_11670,Z_C2,2025-03-15 19:37:30,2025-03-15 19:38:08,38,M,adult,2025-03-15,19
P_11671,Z_N3,2025-03-15 19:26:51,2025-03-15 19:28:25,224,M,middle_aged,2025-03-15,19
P_11671,Z_C1,2025-03-15 19:28:29,2025-03-15 19:28:36,43,M,middle_aged,2025-03-15,19
P_11671,Z_N10,2025-03-15 19:28:37,2025-03-15 19:31:50,193,M,middle_aged,2025-03-15,19
P_11672,Z_C2,2025-03-15 19:26:55,2025-03-15 19:27:07,33,M,middle_aged,2025-03-15,19
P_11672,Z_C3,2025-03-15 19:27:24,2025-03-15 19:28:05,41,M,middle_aged,2025-03-15,19
P_11672,Z_S3,2025-03-15 19:28:11,2025-03-15 19:31:40,209,M,middle_aged,2025-03-15,19
P_11672,Z_CK,2025-03-15 19:36:12,2025-03-15 19:36:12,0,M,middle_aged,2025-03-15,19
P_11673,Z_S3,2025-03-15 19:27:30,2025-03-15 19:32:14,388,F,senior,2025-03-15,19
P_11673,Z_C2,2025-03-15 19:32:31,2025-03-15 19:32:43,12,F,senior,2025-03-15,19
P_11673,Z_C3,2025-03-15 19:33:18,2025-03-15 19:34:02,44,F,senior,2025-03-15,19
P_11674,Z_E2,2025-03-15 19:27:55,2025-03-15 19:28:12,17,F,young_adult,2025-03-15,19
P_11674,Z_C1,2025-03-15 19:28:22,2025-03-15 19:28:24,21,F,young_adult,2025-03-15,19
P_11674,Z_CK,2025-03-15 19:28:33,2025-03-15 19:29:08,180,F,young_adult,2025-03-15,19
P_11674,Z_C2,2025-03-15 19:29:14,2025-03-15 19:29:35,21,F,young_adult,2025-03-15,19
P_11674,Z_E1,2025-03-15 19:29:36,2025-03-15 19:29:57,21,F,young_adult,2025-03-15,19
P_11674,Z_C2,2025-03-15 19:30:17,2025-03-15 19:30:50,33,F,young_adult,2025-03-15,19
P_11674,Z_C3,2025-03-15 19:31:08,2025-03-15 19:31:38,30,F,young_adult,2025-03-15,19
P_11674,Z_E1,2025-03-15 19:31:43,2025-03-15 19:31:56,13,F,young_adult,2025-03-15,19
P_11674,Z_N4,2025-03-15 19:31:57,2025-03-15 19:37:47,350,F,young_adult,2025-03-15,19
P_11675,Z_C1,2025-03-15 19:27:57,2025-03-15 19:28:29,32,F,adult,2025-03-15,19
P_11675,Z_C1,2025-03-15 19:28:38,2025-03-15 19:29:00,22,F,adult,2025-03-15,19
P_11675,Z_N7,2025-03-15 19:29:10,2025-03-15 19:30:16,233,F,adult,2025-03-15,19
P_11675,Z_C3,2025-03-15 19:30:17,2025-03-15 19:30:31,30,F,adult,2025-03-15,19
P_11675,Z_N10,2025-03-15 19:30:31,2025-03-15 19:30:31,0,F,adult,2025-03-15,19
P_11676,Z_C3,2025-03-15 19:28:16,2025-03-15 19:28:41,31,F,adult,2025-03-15,19
P_11676,Z_N9,2025-03-15 19:28:41,2025-03-15 19:29:56,75,F,adult,2025-03-15,19
P_11676,Z_C3,2025-03-15 19:30:00,2025-03-15 19:30:02,0,F,adult,2025-03-15,19
P_11676,Z_C1,2025-03-15 19:30:09,2025-03-15 19:30:32,23,F,adult,2025-03-15,19
P_11676,Z_N5,2025-03-15 19:30:40,2025-03-15 19:31:05,385,F,adult,2025-03-15,19
P_11676,Z_N7,2025-03-15 19:31:15,2025-03-15 19:35:19,244,F,adult,2025-03-15,19
P_11676,Z_N6,2025-03-15 19:35:46,2025-03-15 19:40:06,260,F,adult,2025-03-15,19
P_11677,Z_E2,2025-03-15 19:28:22,2025-03-15 19:28:47,25,F,young_adult,2025-03-15,19
P_11677,Z_N5,2025-03-15 19:28:48,2025-03-15 19:32:43,340,F,young_adult,2025-03-15,19
P_11677,Z_C2,2025-03-15 19:33:15,2025-03-15 19:33:49,36,F,young_adult,2025-03-15,19
P_11677,Z_E2,2025-03-15 19:33:52,2025-03-15 19:33:59,0,F,young_adult,2025-03-15,19
P_11677,Z_C3,2025-03-15 19:34:05,2025-03-15 19:34:25,20,F,young_adult,2025-03-15,19
P_11677,Z_C1,2025-03-15 19:34:26,2025-03-15 19:34:32,26,F,young_adult,2025-03-15,19
P_11677,Z_N10,2025-03-15 19:34:51,2025-03-15 19:36:31,100,F,young_adult,2025-03-15,19
P_11677,Z_N1,2025-03-15 19:36:32,2025-03-15 19:38:01,89,F,young_adult,2025-03-15,19
P_11678,Z_N6,2025-03-15 19:28:34,2025-03-15 19:33:41,307,M,senior,2025-03-15,19
P_11679,Z_N5,2025-03-15 19:28:35,2025-03-15 19:33:02,317,M,middle_aged,2025-03-15,19
P_11679,Z_N10,2025-03-15 19:33:13,2025-03-15 19:33:15,0,M,middle_aged,2025-03-15,19
P_11679,Z_E1,2025-03-15 19:33:16,2025-03-15 19:33:34,18,M,middle_aged,2025-03-15,19
P_11679,Z_C1,2025-03-15 19:33:55,2025-03-15 19:34:18,23,M,middle_aged,2025-03-15,19
P_11679,Z_N10,2025-03-15 19:36:12,2025-03-15 19:36:12,0,M,middle_aged,2025-03-15,19
P_11680,Z_N8,2025-03-15 19:28:38,2025-03-15 19:32:05,207,M,middle_aged,2025-03-15,19
P_11680,Z_N1,2025-03-15 19:32:20,2025-03-15 19:40:05,465,M,middle_aged,2025-03-15,19
P_11681,Z_E2,2025-03-15 19:29:27,2025-03-15 19:29:39,12,M,senior,2025-03-15,19
P_11681,Z_C2,2025-03-15 19:30:11,2025-03-15 19:30:44,33,M,senior,2025-03-15,19
P_11681,Z_C3,2025-03-15 19:31:09,2025-03-15 19:31:22,13,M,senior,2025-03-15,19
P_11681,Z_N7,2025-03-15 19:31:40,2025-03-15 19:32:29,49,M,senior,2025-03-15,19
P_11681,Z_C1,2025-03-15 19:32:45,2025-03-15 19:33:30,45,M,senior,2025-03-15,19
P_11681,Z_C2,2025-03-15 19:33:42,2025-03-15 19:33:58,16,M,senior,2025-03-15,19
P_11681,Z_C3,2025-03-15 19:34:13,2025-03-15 19:34:31,18,M,senior,2025-03-15,19
P_11682,Z_C2,2025-03-15 19:28:57,2025-03-15 19:29:12,15,F,adult,2025-03-15,19
P_11682,Z_C2,2025-03-15 19:29:14,2025-03-15 19:29:29,15,F,adult,2025-03-15,19
P_11682,Z_C2,2025-03-15 19:29:36,2025-03-15 19:29:51,15,F,adult,2025-03-15,19
P_11682,Z_N2,2025-03-15 19:29:53,2025-03-15 19:30:44,51,F,adult,2025-03-15,19
P_11683,Z_CK,2025-03-15 19:29:05,2025-03-15 19:30:10,77,M,middle_aged,2025-03-15,19
P_11683,Z_S5,2025-03-15 19:30:16,2025-03-15 19:34:04,228,M,middle_aged,2025-03-15,19
P_11683,Z_C2,2025-03-15 19:34:17,2025-03-15 19:34:31,14,M,middle_aged,2025-03-15,19
P_11683,Z_C2,2025-03-15 19:34:39,2025-03-15 19:34:56,32,M,middle_aged,2025-03-15,19
P_11683,Z_C1,2025-03-15 19:35:01,2025-03-15 19:35:24,31,M,middle_aged,2025-03-15,19
P_11683,Z_S4,2025-03-15 19:35:55,2025-03-15 19:41:49,354,M,middle_aged,2025-03-15,19
P_11684,Z_N5,2025-03-15 19:29:32,2025-03-15 19:32:51,199,M,senior,2025-03-15,19
P_11684,Z_N2,2025-03-15 19:33:08,2025-03-15 19:39:30,539,M,senior,2025-03-15,19
P_11684,Z_N6,2025-03-15 19:40:01,2025-03-15 19:44:50,289,M,senior,2025-03-15,19
P_11684,Z_N10,2025-03-15 19:45:15,2025-03-15 19:51:09,354,M,senior,2025-03-15,19
P_11685,Z_C3,2025-03-15 19:30:34,2025-03-15 19:30:59,25,M,middle_aged,2025-03-15,19
P_11686,Z_E2,2025-03-15 19:30:52,2025-03-15 19:31:10,0,M,middle_aged,2025-03-15,19
P_11686,Z_N9,2025-03-15 19:31:19,2025-03-15 19:35:36,358,M,middle_aged,2025-03-15,19
P_11686,Z_C2,2025-03-15 19:35:46,2025-03-15 19:36:31,45,M,middle_aged,2025-03-15,19
P_11686,Z_C1,2025-03-15 19:36:47,2025-03-15 19:37:09,13,M,middle_aged,2025-03-15,19
P_11686,Z_S3,2025-03-15 19:37:31,2025-03-15 19:42:36,305,M,middle_aged,2025-03-15,19
P_11686,Z_C3,2025-03-15 19:43:18,2025-03-15 19:43:18,0,M,middle_aged,2025-03-15,19
P_11687,Z_N4,2025-03-15 19:30:47,2025-03-15 19:30:48,0,F,adult,2025-03-15,19
P_11687,Z_C1,2025-03-15 19:30:54,2025-03-15 19:32:59,38,F,adult,2025-03-15,19
P_11687,Z_N5,2025-03-15 19:33:04,2025-03-15 19:38:30,326,F,adult,2025-03-15,19
P_11688,Z_N10,2025-03-15 19:30:59,2025-03-15 19:31:50,136,M,middle_aged,2025-03-15,19
P_11688,Z_C2,2025-03-15 19:31:57,2025-03-15 19:32:21,29,M,middle_aged,2025-03-15,19
P_11688,Z_C2,2025-03-15 19:32:39,2025-03-15 19:32:42,14,M,middle_aged,2025-03-15,19
P_11688,Z_C3,2025-03-15 19:32:52,2025-03-15 19:33:06,21,M,middle_aged,2025-03-15,19
P_11688,Z_C1,2025-03-15 19:33:08,2025-03-15 19:33:21,13,M,middle_aged,2025-03-15,19
P_11688,Z_CK,2025-03-15 19:33:30,2025-03-15 19:35:27,117,M,middle_aged,2025-03-15,19
P_11688,Z_C3,2025-03-15 19:35:34,2025-03-15 19:35:48,14,M,middle_aged,2025-03-15,19
P_11688,Z_E2,2025-03-15 19:35:53,2025-03-15 19:36:15,22,M,middle_aged,2025-03-15,19
P_11688,Z_N2,2025-03-15 19:36:21,2025-03-15 19:39:53,212,M,middle_aged,2025-03-15,19
P_11689,Z_C2,2025-03-15 19:31:01,2025-03-15 19:31:27,26,F,adult,2025-03-15,19
P_11689,Z_C1,2025-03-15 19:31:53,2025-03-15 19:32:30,40,F,adult,2025-03-15,19
P_11689,Z_C3,2025-03-15 19:32:31,2025-03-15 19:32:32,0,F,adult,2025-03-15,19
P_11689,Z_S3,2025-03-15 19:32:46,2025-03-15 19:37:13,267,F,adult,2025-03-15,19
P_11690,Z_N4,2025-03-15 19:31:20,2025-03-15 19:38:57,457,M,middle_aged,2025-03-15,19
P_11691,Z_N6,2025-03-15 19:31:20,2025-03-15 19:34:21,181,M,adult,2025-03-15,19
P_11691,Z_C1,2025-03-15 19:34:25,2025-03-15 19:35:08,32,M,adult,2025-03-15,19
P_11691,Z_S4,2025-03-15 19:35:39,2025-03-15 19:36:49,70,M,adult,2025-03-15,19
P_11692,Z_E1,2025-03-15 19:31:41,2025-03-15 19:31:52,11,M,young_adult,2025-03-15,19
P_11692,Z_N8,2025-03-15 19:32:05,2025-03-15 19:32:47,42,M,young_adult,2025-03-15,19
P_11692,Z_N9,2025-03-15 19:33:18,2025-03-15 19:36:58,220,M,young_adult,2025-03-15,19
P_11692,Z_C2,2025-03-15 19:37:26,2025-03-15 19:37:48,22,M,young_adult,2025-03-15,19
P_11692,Z_C1,2025-03-15 19:38:03,2025-03-15 19:38:44,41,M,young_adult,2025-03-15,19
P_11692,Z_E1,2025-03-15 19:39:01,2025-03-15 19:39:16,15,M,young_adult,2025-03-15,19
P_11692,Z_C1,2025-03-15 19:39:50,2025-03-15 19:40:15,25,M,young_adult,2025-03-15,19
P_11692,Z_C2,2025-03-15 19:40:36,2025-03-15 19:41:15,39,M,young_adult,2025-03-15,19
P_11692,Z_C3,2025-03-15 19:41:26,2025-03-15 19:41:39,13,M,young_adult,2025-03-15,19
P_11692,Z_N6,2025-03-15 19:42:00,2025-03-15 19:45:32,212,M,young_adult,2025-03-15,19
P_11693,Z_C2,2025-03-15 19:32:06,2025-03-15 19:32:32,26,F,adult,2025-03-15,19
P_11693,Z_N10,2025-03-15 19:32:40,2025-03-15 19:34:19,353,F,adult,2025-03-15,19
P_11693,Z_C2,2025-03-15 19:34:46,2025-03-15 19:35:05,21,F,adult,2025-03-15,19
P_11693,Z_N5,2025-03-15 19:35:17,2025-03-15 19:36:20,239,F,adult,2025-03-15,19
P_11693,Z_C1,2025-03-15 19:36:21,2025-03-15 19:36:41,0,F,adult,2025-03-15,19
P_11693,Z_N5,2025-03-15 19:36:47,2025-03-15 19:39:16,0,F,adult,2025-03-15,19
P_11693,Z_C1,2025-03-15 19:39:52,2025-03-15 19:41:23,0,F,adult,2025-03-15,19
P_11693,Z_S7,2025-03-15 19:41:25,2025-03-15 19:41:25,0,F,adult,2025-03-15,19
P_11694,Z_C2,2025-03-15 19:32:22,2025-03-15 19:32:47,25,F,middle_aged,2025-03-15,19
P_11694,Z_N1,2025-03-15 19:33:03,2025-03-15 19:35:54,171,F,middle_aged,2025-03-15,19
P_11694,Z_C2,2025-03-15 19:36:16,2025-03-15 19:40:49,41,F,middle_aged,2025-03-15,19
P_11694,Z_C3,2025-03-15 19:43:12,2025-03-15 19:43:44,0,F,middle_aged,2025-03-15,19
P_11694,Z_S3,2025-03-15 19:43:45,2025-03-15 19:46:59,194,F,middle_aged,2025-03-15,19
P_11694,Z_E1,2025-03-15 19:48:07,2025-03-15 19:48:14,0,F,middle_aged,2025-03-15,19
P_11694,Z_C2,2025-03-15 19:48:16,2025-03-15 19:50:56,0,F,middle_aged,2025-03-15,19
P_11694,Z_N8,2025-03-15 19:51:33,2025-03-15 19:55:37,244,F,middle_aged,2025-03-15,19
P_11695,Z_C1,2025-03-15 19:33:12,2025-03-15 19:33:52,40,F,middle_aged,2025-03-15,19
P_11695,Z_C2,2025-03-15 19:33:56,2025-03-15 19:34:23,27,F,middle_aged,2025-03-15,19
P_11695,Z_N10,2025-03-15 19:34:39,2025-03-15 19:38:32,233,F,middle_aged,2025-03-15,19
P_11695,Z_N8,2025-03-15 19:38:53,2025-03-15 19:41:07,134,F,middle_aged,2025-03-15,19
P_11695,Z_C2,2025-03-15 19:41:41,2025-03-15 19:42:11,30,F,middle_aged,2025-03-15,19
P_11695,Z_C2,2025-03-15 19:42:42,2025-03-15 19:43:00,18,F,middle_aged,2025-03-15,19
P_11695,Z_E2,2025-03-15 19:43:07,2025-03-15 19:43:20,13,F,middle_aged,2025-03-15,19
P_11696,Z_C2,2025-03-15 19:33:49,2025-03-15 19:34:19,30,F,teenager,2025-03-15,19
P_11696,Z_C1,2025-03-15 19:34:30,2025-03-15 19:34:47,17,F,teenager,2025-03-15,19
P_11696,Z_CK,2025-03-15 19:34:56,2025-03-15 19:37:39,163,F,teenager,2025-03-15,19
P_11696,Z_E1,2025-03-15 19:38:11,2025-03-15 19:38:20,0,F,teenager,2025-03-15,19
P_11697,Z_N3,2025-03-15 19:33:26,2025-03-15 19:35:05,99,F,adult,2025-03-15,19
P_11697,Z_C2,2025-03-15 19:35:10,2025-03-15 19:35:21,41,F,adult,2025-03-15,19
P_11697,Z_C2,2025-03-15 19:35:40,2025-03-15 19:35:51,31,F,adult,2025-03-15,19
P_11697,Z_N1,2025-03-15 19:36:01,2025-03-15 19:40:38,277,F,adult,2025-03-15,19
P_11698,Z_N9,2025-03-15 19:33:30,2025-03-15 19:35:31,121,F,adult,2025-03-15,19
P_11698,Z_C1,2025-03-15 19:35:34,2025-03-15 19:35:56,22,F,adult,2025-03-15,19
P_11698,Z_C3,2025-03-15 19:36:01,2025-03-15 19:36:22,21,F,adult,2025-03-15,19
P_11698,Z_S1,2025-03-15 19:36:27,2025-03-15 19:41:27,300,F,adult,2025-03-15,19
P_11698,Z_S4,2025-03-15 19:42:32,2025-03-15 19:46:59,267,F,adult,2025-03-15,19
P_11699,Z_N6,2025-03-15 19:33:33,2025-03-15 19:39:44,371,M,teenager,2025-03-15,19
P_11699,Z_C2,2025-03-15 19:39:55,2025-03-15 19:40:27,32,M,teenager,2025-03-15,19
P_11699,Z_C1,2025-03-15 19:40:47,2025-03-15 19:41:10,23,M,teenager,2025-03-15,19
P_11699,Z_S6,2025-03-15 19:41:29,2025-03-15 19:44:42,193,M,teenager,2025-03-15,19
P_11699,Z_N4,2025-03-15 19:45:06,2025-03-15 19:46:26,80,M,teenager,2025-03-15,19
P_11699,Z_CK,2025-03-15 19:46:30,2025-03-15 19:51:51,321,M,teenager,2025-03-15,19
P_11700,Z_C2,2025-03-15 19:33:48,2025-03-15 19:34:31,43,M,adult,2025-03-15,19
P_11700,Z_C1,2025-03-15 19:34:45,2025-03-15 19:34:57,23,M,adult,2025-03-15,19
P_11700,Z_C2,2025-03-15 19:35:05,2025-03-15 19:35:15,38,M,adult,2025-03-15,19
P_11700,Z_C1,2025-03-15 19:35:39,2025-03-15 19:36:24,45,M,adult,2025-03-15,19
P_11700,Z_S3,2025-03-15 19:36:53,2025-03-15 19:42:59,366,M,adult,2025-03-15,19
P_11701,Z_N5,2025-03-15 19:34:18,2025-03-15 19:37:51,213,F,senior,2025-03-15,19
P_11702,Z_C2,2025-03-15 19:34:14,2025-03-15 19:34:42,28,M,senior,2025-03-15,19
P_11702,Z_C1,2025-03-15 19:34:52,2025-03-15 19:35:24,32,M,senior,2025-03-15,19
P_11702,Z_S4,2025-03-15 19:35:39,2025-03-15 19:36:26,47,M,senior,2025-03-15,19
P_11702,Z_C2,2025-03-15 19:36:45,2025-03-15 19:36:57,12,M,senior,2025-03-15,19
P_11702,Z_C1,2025-03-15 19:37:12,2025-03-15 19:37:33,21,M,senior,2025-03-15,19
P_11702,Z_CK,2025-03-15 19:37:43,2025-03-15 19:40:02,139,M,senior,2025-03-15,19
P_11702,Z_E1,2025-03-15 19:40:26,2025-03-15 19:40:33,0,M,senior,2025-03-15,19
P_11702,Z_N5,2025-03-15 19:44:22,2025-03-15 19:48:26,244,M,senior,2025-03-15,19
P_11702,Z_C2,2025-03-15 19:48:55,2025-03-15 19:49:35,40,M,senior,2025-03-15,19
P_11703,Z_C2,2025-03-15 19:34:24,2025-03-15 19:34:43,19,F,senior,2025-03-15,19
P_11703,Z_C3,2025-03-15 19:34:54,2025-03-15 19:35:21,27,F,senior,2025-03-15,19
P_11703,Z_N5,2025-03-15 19:35:48,2025-03-15 19:36:52,64,F,senior,2025-03-15,19
P_11703,Z_C2,2025-03-15 19:37:07,2025-03-15 19:37:49,42,F,senior,2025-03-15,19
P_11703,Z_C2,2025-03-15 19:38:03,2025-03-15 19:38:21,18,F,senior,2025-03-15,19
P_11703,Z_CK,2025-03-15 19:39:01,2025-03-15 19:42:03,182,F,senior,2025-03-15,19
P_11704,Z_C1,2025-03-15 19:34:43,2025-03-15 19:34:57,14,F,middle_aged,2025-03-15,19
P_11704,Z_S4,2025-03-15 19:35:27,2025-03-15 19:36:30,63,F,middle_aged,2025-03-15,19
P_11704,Z_S6,2025-03-15 19:36:59,2025-03-15 19:42:32,333,F,middle_aged,2025-03-15,19
P_11705,Z_S6,2025-03-15 19:35:47,2025-03-15 19:38:19,152,F,young_adult,2025-03-15,19
P_11705,Z_N9,2025-03-15 19:38:21,2025-03-15 19:41:14,173,F,young_adult,2025-03-15,19
P_11705,Z_E1,2025-03-15 19:45:04,2025-03-15 19:45:14,0,F,young_adult,2025-03-15,19
P_11705,Z_C1,2025-03-15 19:45:48,2025-03-15 19:46:09,21,F,young_adult,2025-03-15,19
P_11706,Z_C1,2025-03-15 19:36:07,2025-03-15 19:36:08,0,F,adult,2025-03-15,19
P_11706,Z_S3,2025-03-15 19:36:12,2025-03-15 19:37:13,134,F,adult,2025-03-15,19
P_11706,Z_C2,2025-03-15 19:37:21,2025-03-15 19:37:33,12,F,adult,2025-03-15,19
P_11706,Z_C2,2025-03-15 19:38:36,2025-03-15 19:39:00,24,F,adult,2025-03-15,19
P_11706,Z_N6,2025-03-15 19:39:01,2025-03-15 19:40:52,0,F,adult,2025-03-15,19
P_11706,Z_N3,2025-03-15 19:40:56,2025-03-15 19:45:53,297,F,adult,2025-03-15,19
P_11707,Z_E2,2025-03-15 19:36:34,2025-03-15 19:36:50,16,F,adult,2025-03-15,19
P_11707,Z_E2,2025-03-15 19:36:53,2025-03-15 19:37:16,23,F,adult,2025-03-15,19
P_11708,Z_C2,2025-03-15 19:36:34,2025-03-15 19:37:01,27,F,adult,2025-03-15,19
P_11708,Z_E2,2025-03-15 19:37:07,2025-03-15 19:37:16,0,F,adult,2025-03-15,19
P_11708,Z_C3,2025-03-15 19:37:17,2025-03-15 19:38:02,45,F,adult,2025-03-15,19
P_11708,Z_S2,2025-03-15 19:38:08,2025-03-15 19:42:23,255,F,adult,2025-03-15,19
P_11709,Z_E1,2025-03-15 19:36:40,2025-03-15 19:41:31,24,F,young_adult,2025-03-15,19
P_11709,Z_C2,2025-03-15 19:44:22,2025-03-15 19:44:34,12,F,young_adult,2025-03-15,19
P_11709,Z_C1,2025-03-15 19:44:43,2025-03-15 19:45:14,31,F,young_adult,2025-03-15,19
P_11709,Z_CK,2025-03-15 19:45:30,2025-03-15 19:50:32,302,F,young_adult,2025-03-15,19
P_11709,Z_C2,2025-03-15 19:50:51,2025-03-15 19:51:03,12,F,young_adult,2025-03-15,19
P_11709,Z_E1,2025-03-15 19:51:06,2025-03-15 19:51:14,0,F,young_adult,2025-03-15,19
P_11709,Z_N5,2025-03-15 19:55:36,2025-03-15 19:57:13,97,F,young_adult,2025-03-15,19
P_11709,Z_C2,2025-03-15 19:57:22,2025-03-15 19:58:07,45,F,young_adult,2025-03-15,19
P_11710,Z_E2,2025-03-15 19:36:45,2025-03-15 19:36:56,11,F,young_adult,2025-03-15,19
P_11710,Z_N2,2025-03-15 19:38:11,2025-03-15 19:39:34,83,F,young_adult,2025-03-15,19
P_11710,Z_C1,2025-03-15 19:39:36,2025-03-15 19:40:12,36,F,young_adult,2025-03-15,19
P_11710,Z_S4,2025-03-15 19:40:24,2025-03-15 19:41:41,77,F,young_adult,2025-03-15,19
P_11710,Z_C3,2025-03-15 19:42:48,2025-03-15 19:43:15,27,F,young_adult,2025-03-15,19
P_11710,Z_N8,2025-03-15 19:43:54,2025-03-15 19:46:25,151,F,young_adult,2025-03-15,19
P_11710,Z_C3,2025-03-15 19:46:57,2025-03-15 19:47:32,35,F,young_adult,2025-03-15,19
P_11710,Z_N7,2025-03-15 19:47:41,2025-03-15 19:53:46,365,F,young_adult,2025-03-15,19
P_11710,Z_C3,2025-03-15 19:54:36,2025-03-15 19:55:53,40,F,young_adult,2025-03-15,19
P_11710,Z_N4,2025-03-15 19:56:27,2025-03-15 19:57:48,81,F,young_adult,2025-03-15,19
P_11710,Z_N2,2025-03-15 19:58:17,2025-03-15 20:00:20,123,F,young_adult,2025-03-15,19
P_11710,Z_E1,2025-03-15 20:04:24,2025-03-15 20:04:24,0,F,young_adult,2025-03-15,20
P_11711,Z_C1,2025-03-15 19:36:59,2025-03-15 19:37:00,0,M,middle_aged,2025-03-15,19
P_11711,Z_C2,2025-03-15 19:37:03,2025-03-15 19:37:41,45,M,middle_aged,2025-03-15,19
P_11711,Z_C1,2025-03-15 19:37:53,2025-03-15 19:38:13,0,M,middle_aged,2025-03-15,19
P_11711,Z_C1,2025-03-15 19:38:23,2025-03-15 19:39:46,27,M,middle_aged,2025-03-15,19
P_11711,Z_N4,2025-03-15 19:40:06,2025-03-15 19:41:31,85,M,middle_aged,2025-03-15,19
P_11711,Z_E1,2025-03-15 19:41:39,2025-03-15 19:41:54,15,M,middle_aged,2025-03-15,19
P_11711,Z_S2,2025-03-15 19:41:56,2025-03-15 19:45:50,234,M,middle_aged,2025-03-15,19
P_11712,Z_C2,2025-03-15 19:36:57,2025-03-15 19:37:18,21,M,adult,2025-03-15,19
P_11712,Z_N10,2025-03-15 19:37:29,2025-03-15 19:43:42,373,M,adult,2025-03-15,19
P_11713,Z_C1,2025-03-15 19:37:00,2025-03-15 19:37:43,43,F,adult,2025-03-15,19
P_11713,Z_C1,2025-03-15 19:37:50,2025-03-15 19:38:09,19,F,adult,2025-03-15,19
P_11713,Z_N1,2025-03-15 19:38:10,2025-03-15 19:39:43,93,F,adult,2025-03-15,19
P_11714,Z_C1,2025-03-15 19:37:17,2025-03-15 19:37:58,41,F,middle_aged,2025-03-15,19
P_11714,Z_S5,2025-03-15 19:38:15,2025-03-15 19:40:09,114,F,middle_aged,2025-03-15,19
P_11715,Z_CK,2025-03-15 19:37:27,2025-03-15 19:41:48,261,F,adult,2025-03-15,19
P_11716,Z_C2,2025-03-15 19:37:33,2025-03-15 19:38:16,43,F,adult,2025-03-15,19
P_11716,Z_C3,2025-03-15 19:38:36,2025-03-15 19:39:01,25,F,adult,2025-03-15,19
P_11716,Z_C2,2025-03-15 19:39:10,2025-03-15 19:39:29,34,F,adult,2025-03-15,19
P_11716,Z_N1,2025-03-15 19:39:48,2025-03-15 19:41:47,119,F,adult,2025-03-15,19
P_11716,Z_N1,2025-03-15 19:42:18,2025-03-15 19:42:18,0,F,adult,2025-03-15,19
P_11717,Z_C3,2025-03-15 19:37:37,2025-03-15 19:37:55,18,M,adult,2025-03-15,19
P_11717,Z_N7,2025-03-15 19:38:13,2025-03-15 19:42:16,243,M,adult,2025-03-15,19
P_11717,Z_N5,2025-03-15 19:42:49,2025-03-15 19:43:38,49,M,adult,2025-03-15,19
P_11717,Z_N3,2025-03-15 19:44:01,2025-03-15 19:45:19,78,M,adult,2025-03-15,19
P_11718,Z_C3,2025-03-15 19:38:12,2025-03-15 19:38:48,36,M,middle_aged,2025-03-15,19
P_11718,Z_CK,2025-03-15 19:39:15,2025-03-15 19:41:21,126,M,middle_aged,2025-03-15,19
P_11719,Z_C1,2025-03-15 19:38:10,2025-03-15 19:38:35,25,F,senior,2025-03-15,19
P_11719,Z_C1,2025-03-15 19:38:54,2025-03-15 19:39:25,31,F,senior,2025-03-15,19
P_11719,Z_CK,2025-03-15 19:39:55,2025-03-15 19:42:03,329,F,senior,2025-03-15,19
P_11719,Z_E2,2025-03-15 19:42:17,2025-03-15 19:42:40,23,F,senior,2025-03-15,19
P_11719,Z_E2,2025-03-15 19:45:33,2025-03-15 19:45:43,0,F,senior,2025-03-15,19
P_11719,Z_E2,2025-03-15 19:45:55,2025-03-15 19:46:12,17,F,senior,2025-03-15,19
P_11720,Z_S7,2025-03-15 19:38:27,2025-03-15 19:43:20,293,M,middle_aged,2025-03-15,19
P_11720,Z_C3,2025-03-15 19:43:55,2025-03-15 19:45:32,43,M,middle_aged,2025-03-15,19
P_11720,Z_C3,2025-03-15 19:46:51,2025-03-15 19:47:08,17,M,middle_aged,2025-03-15,19
P_11720,Z_E2,2025-03-15 19:48:18,2025-03-15 19:48:43,25,M,middle_aged,2025-03-15,19
P_11721,Z_C1,2025-03-15 19:38:38,2025-03-15 19:38:54,16,M,adult,2025-03-15,19
P_11721,Z_CK,2025-03-15 19:39:07,2025-03-15 19:40:34,87,M,adult,2025-03-15,19
P_11721,Z_C2,2025-03-15 19:41:15,2025-03-15 19:41:39,24,M,adult,2025-03-15,19
P_11722,Z_C2,2025-03-15 19:38:42,2025-03-15 19:39:15,33,F,young_adult,2025-03-15,19
P_11722,Z_N1,2025-03-15 19:39:15,2025-03-15 19:41:42,147,F,young_adult,2025-03-15,19
P_11722,Z_C2,2025-03-15 19:41:47,2025-03-15 19:42:20,33,F,young_adult,2025-03-15,19
P_11722,Z_C1,2025-03-15 19:42:46,2025-03-15 19:43:24,38,F,young_adult,2025-03-15,19
